PDB,MMGBSA_dG_Bind_Coulomb,MMGBSA_dG_Bind_Covalent,MMGBSA_dG_Bind_Hbond,MMGBSA_dG_Bind_Lipo,MMGBSA_dG_Bind_Packing,MMGBSA_dG_Bind_Solv_GB,MMGBSA_dG_Bind_vdW,Lig_Strain_Energy,Experimental
1y2f,-43.77473846,-3.153827511,-0.188449853,-30.70046773,-4.465880716,49.43436266,-29.83051319,3.354119372,-6.797231195
1qin,37.38396684,4.37532341,-5.004037097,-42.92809404,-0.138342387,-17.14631831,-56.18263864,16.84625486,-11.05240845
1lpk,-257.678454,7.148900715,-7.684192245,-37.2917414,-7.474020884,285.1092512,-59.31186406,12.0168724,-10.43071047
1g3e,-101.7376753,3.278387675,-7.568277551,-13.44992316,0,122.684192,-33.30326548,4.995972252,-7.43274468
1li2,-9.517541342,0.196361503,-0.246060397,-18.7690903,-2.16E-08,7.137570855,-20.3697348,0.176946737,-5.581466265
1kdk,-15.81607061,0.691124902,-1.445874959,-68.56904431,0,14.79613036,-51.50908778,0.877248374,-12.50303706
1li6,-5.83197108,0.232130289,-0.196416503,-18.73691727,-4.66E-07,7.463793703,-18.27262709,0.179523331,-5.249894012
1gz9,-45.61708097,1.203976888,-3.206431152,-27.62100855,0,35.78668096,-31.38446919,8.201131107,-4.849244206
1c5s,-184.8767694,1.569921237,-2.361581912,-19.74281811,-4.33E-07,192.1322251,-26.43768676,2.437675313,-8.289306335
1bv9,-46.99278896,0.364414779,-4.443785901,-69.1059375,-2.34E-05,55.14660372,-92.38474211,11.47918863,-12.37869746
1lpz,-158.0869286,0.262041247,-6.487922427,-46.83222936,-7.229303997,204.2425283,-57.4858519,7.251776075,-10.49978802
1mrs,154.4935104,3.460705545,-5.459748024,-24.83041669,-1.265795638,-98.02196392,-53.9218435,9.391911023,-5.470942181
1bv7,-47.74364013,-0.454920619,-4.425625866,-70.38282797,-0.39488276,52.69585158,-94.71049947,10.83740823,-12.84842482
1epo,-51.14961611,6.061316485,-4.407913497,-58.82126168,0,78.92669959,-76.00218745,14.78415931,-10.9971464
1qiw,-319.3403345,1.500031445,-0.587450254,-69.73757629,-0.48037921,316.5623979,-58.25959161,18.07604413,-10.69320517
1os0,61.66881497,5.568333025,-4.493671396,-37.13356176,-3.588167473,-9.886198714,-53.50703227,13.96530398,-8.330752867
2f8g,-3.903714169,3.303249159,-2.574157895,-55.9589164,0,15.11538157,-74.77300722,4.235120873,-12.01949419
1os5,-8.027594072,1.116238642,-0.865558997,-57.87833332,-0.100428231,29.74775143,-54.88364624,16.17937996,-9.463624732
1lf2,-27.03309943,2.248785965,-2.728989498,-55.98131457,-0.75667788,54.27900009,-65.80846199,12.96409514,-10.38926394
1cbx,-12.06168108,1.886781851,-13.32041448,-20.20712801,-0.424507393,48.27840552,-25.29475774,5.922667066,-8.772849204
1lf9,-54.07106347,9.878277498,-6.371437982,-50.14985269,0,69.2492102,-55.38357657,26.47988487,-16.57861267
1ux7,3.283060679,-0.740000542,-0.55047508,-16.68708112,0,18.8169518,-22.76785219,4.958158381,-4.144653167
1v2j,-198.801137,1.049405061,-6.863328852,-11.64564084,-0.137738073,200.4893421,-24.53711317,2.051039601,-4.490040931
1w7g,-213.5560034,5.228012959,-3.974369731,-38.67121302,-1.43E-05,224.9992721,-53.2460803,7.130791393,-7.045910385
1cin,-13.51969682,2.81296553,-2.600254616,-21.33216505,-0.589366085,3.855748649,-30.81927998,3.032336211,-12.06094072
1cim,-19.49040308,2.821679025,-2.612627356,-19.16534184,-0.614014899,8.614368303,-28.62448836,2.273248293,-12.18528031
1cil,-22.31384515,3.166444945,-2.597007053,-23.47292803,-0.544550345,13.78984807,-34.49585087,2.739693199,-13.02802646
1zpa,-3.939749751,4.649662723,-2.716262583,-58.00353332,-0.000112339,28.96519206,-82.21376847,12.48000333,-11.60502887
1dif,-36.34998923,4.937422557,-3.39186696,-72.16988115,-5.234688384,56.01546804,-101.8641588,23.01025195,-14.72733425
1icj,-34.27280299,3.266494466,-1.515360749,-47.11006325,0,38.78676564,-49.0184573,7.760853387,-3.067043344
1gzc,-38.84584916,0.760099044,-2.77391091,-20.99425146,0,32.62366367,-22.99880382,4.794987773,-4.821613185
1qb1,-124.9213906,0.154605432,-7.421127922,-29.03637257,-0.328355025,160.1849656,-49.91674077,13.60783378,-9.353100648
1qi0,-35.53706892,0.253643107,-5.024669218,-13.11756575,0,24.78719653,-20.00249055,2.36324232,-3.246644981
1n8v,3.70867143,2.189063191,-0.642413129,-61.73760879,0,15.1506725,-39.26860755,2.240180628,-8.330752867
1oss,-170.9433074,1.487166509,-6.537310701,-11.02697903,0,168.8345267,-22.3897925,2.448489948,-6.617629557
1j01,-35.74068901,0.833011687,-3.906960916,-19.36213373,0,43.36519019,-32.50240764,3.306183855,-8.938635331
1lgw,-6.195140156,0.131473308,-0.749567658,-18.51532163,-1.73E-07,5.892877017,-21.3254959,0.187191395,-5.526204223
1ec9,14.88679291,6.587409087,-9.174099751,-7.28018647,0,-12.66993707,-22.74171629,8.011673097,-4.282808273
1we2,-150.7818456,-0.953514787,-7.125227229,-18.79300569,0,154.5161835,-21.40499672,2.444054996,-6.023562603
1jmf,3.458924265,2.532280475,-13.2231749,-10.95375866,-0.832409708,6.21481174,-33.63499184,2.345522,-7.971549592
1jmg,12.43151984,2.097337062,-15.16614212,-11.33792004,-0.926487569,-13.11242392,-31.75548225,2.636073916,-8.386014909
1g98,-171.2908219,-0.262964544,-10.54775268,-11.91271483,0,177.2608937,-34.53658368,13.58105942,-7.874841018
1uxb,-27.8568857,1.049841435,-3.025549707,-18.60476808,0,26.81602446,-26.58753751,4.185261143,-2.97033477
1uxa,-56.02905391,0.051153185,-3.102059882,-18.55579418,0,54.94999707,-28.51151019,3.238551356,-3.177567428
1nm6,-19.72455539,0.109782275,-0.741958124,-55.20788375,-3.639518403,78.11466335,-66.57634151,3.987872955,-13.88458811
1o2h,-186.6260542,4.975138356,-2.787166989,-31.01162313,-0.840741954,239.4300419,-42.8221443,9.566079716,-9.90572107
1jmi,-8.358003116,1.364901722,-14.65182087,-11.022229,-0.031588767,6.180018492,-33.73852236,2.068371291,-8.372199398
1ugx,-24.62493872,1.03711716,-3.582666933,-25.44552822,0,26.14868407,-31.86999867,17.21884576,-8.16496674
1jzs,4.975974954,0.271259731,-2.985276736,-62.73465756,0,20.48895552,-68.04726217,17.1961915,-9.118236968
1t7j,-1.274548402,2.687172732,-2.511621272,-52.18831333,-0.021680296,14.43941739,-70.82399283,5.247308899,-12.01949419
1ofz,-22.82296269,-1.619078885,-3.588180306,-17.22671655,0,17.30761022,-16.05060659,1.613491544,-6.382765878
1a4k,-11.69624785,6.770810763,-5.168053327,-39.0680576,-0.005096992,15.49597669,-55.55666776,6.239883854,-11.05240845
2bt9,-19.95350816,-1.59449045,-3.39926108,-20.96374307,0,10.81075601,-20.58231617,5.219788164,-8.551801035
1a4r,5.681866001,3.267096034,-10.47762979,-9.390650976,-2.119265327,7.096353894,-49.79133501,4.177458501,-9.201130032
1mes,-33.39997636,5.926899776,-3.413342798,-62.38341232,-1.80E-10,47.07858479,-67.98610418,17.11721846,-10.63794313
1a4w,-159.4799012,-0.811650423,-4.151623295,-43.66929938,-0.01766257,160.7628123,-59.10172316,11.60118409,-8.17878225
2arm,-16.59828629,6.529488538,-0.802660305,-17.47001082,-8.57E-06,37.11765813,-23.91090554,4.38380402,-11.23201008
2bvd,-32.51868136,1.962911676,-8.255314078,-24.77770817,0,57.81787692,-34.032652,13.09270001,-8.289306335
1h1d,1.418794854,-2.359568206,-1.427825457,-22.72125149,-1.6237671,28.15594816,-29.66581253,9.817841428,-11.35634968
1i9q,3.047636976,1.549978712,-2.467967727,-16.67734103,-0.352284151,-10.39300588,-26.53757103,2.995249343,-11.61884438
1xq0,1.324766039,1.618682895,-1.982016722,-19.40370947,-3.511279375,0.733793357,-39.16969019,3.407708935,-8.759033694
2j34,-36.24421374,3.10388806,-0.234369119,-51.47781762,0,79.79258119,-62.84575543,3.986426398,-10.80372926
1msn,-20.94786562,-1.12465021,-2.230930791,-69.92283223,-0.099850979,44.28381246,-84.7423786,8.047818318,-12.5582991
1jt1,49.01240781,0.884870308,-3.509704319,-14.18511281,0,-34.55049166,-23.99029683,1.460324327,-4.69727359
2aac,-25.59405573,-0.765755249,-2.753390506,-23.71185618,0,19.90331327,-22.52944109,2.678409853,-3.067043344
1h1h,-235.7819594,3.100931324,-12.02348629,-2.390677335,-3.36E-06,239.9201567,-27.45253865,2.268856101,-7.211696511
1e4h,3.486124951,0.53623087,0,-44.54203246,0,8.021517154,-33.31676339,0.910777701,-11.61884438
1efy,-26.75805535,1.079531644,-1.235272337,-18.79516883,-6.075561271,24.41909452,-38.31810308,0.752468402,-11.35634968
1uwf,-43.55601543,1.654559837,-4.145308982,-25.07430768,0,20.8721321,-24.69919294,1.769000422,-9.422178201
1gcz,-17.17960884,1.033146213,-1.479846329,-30.87510786,-0.335943803,16.32718567,-38.52299606,1.887730249,-7.087356916
1c88,-139.2021023,2.861612376,-11.66957675,-22.51406203,-0.915360161,126.7220253,-37.09494814,1.978263523,-7.308405085
1xhy,-75.72215369,5.139620315,-10.34749177,-26.79065085,0,99.87632988,-30.34941076,6.093028828,-8.537985525
1c84,-66.88094508,4.616863134,-8.525097618,-16.56350731,-0.689969942,83.44944122,-40.80059822,3.722675999,-6.907755279
1d6w,-27.27309531,5.208340591,-4.162104568,-40.64807635,-1.579092168,69.55163649,-62.70964003,15.99583358,-8.234044293
1d6v,20.04339303,6.692030645,-1.244431624,-45.82414356,-2.591290198,11.89735032,-47.33655553,8.00707068,-8.524170014
5er2,-18.28837654,4.445940656,-3.179520205,-74.64720905,-0.034720798,68.59771667,-89.93811069,30.23942533,-9.076790437
1c83,-133.321121,4.305417098,-10.16536735,-14.10348507,-0.906889058,127.8303548,-38.23308004,3.154872484,-6.700522621
1a42,5.698665413,3.750187309,-2.676222674,-32.78747239,-0.277017475,-17.68929631,-36.4842371,3.025526363,-13.66353994
1yvm,4.290291008,1.594789332,-0.000534352,-13.97407874,-5.822791311,13.51045268,-21.32607897,1.479295291,-8.841926757
2ans,-40.77048963,1.39204999,-1.769231949,-26.73041351,-2.174185231,51.42199135,-36.21961149,1.160421426,-8.17878225
1ctt,-36.98792103,2.920203524,-2.188922822,-32.72401763,0,47.33564811,-45.47835499,6.098022964,-6.244610772
1ctu,-20.48755884,1.877898364,-2.88345058,-25.95426734,-0.418267905,59.05084146,-44.8121351,4.191986532,-16.46808859
1tvo,74.66096665,0.701653993,-1.966859721,-21.88716137,-1.436559197,-71.89521199,-45.40674067,3.983934864,-9.463624732
1v2l,-227.4152248,0.737788679,-6.473135297,-11.73500791,-5.46E-08,230.7375937,-24.16537347,1.670437523,-5.926854029
1o0n,-48.34044625,1.110640329,-6.986341313,-6.052127543,-0.11427178,42.0894993,-28.49315095,1.853969196,-5.650543818
1o0o,-111.8722662,1.25351933,-11.34325624,-2.289053645,-5.65666232,112.2061866,-16.74167724,3.744568047,-7.045910385
1z3t,-55.68248498,0.073722788,-4.88779826,-21.62855816,0,79.39260836,-38.95868966,-2.668619891,-5.44331116
1z3v,-47.53375896,0.324269353,-5.20753093,-22.04159913,0,68.46031646,-37.57024476,0.662387771,-5.678174839
1o0f,-113.2303067,3.184711962,-15.99818331,-5.903461635,-5.724451883,125.4722228,-30.12868342,7.086594003,-7.322220596
1ezq,-238.7147309,1.541930478,-7.022354462,-45.3053377,-2.802447111,280.6049073,-57.35823136,8.206692808,-12.50303706
1kmy,-19.25666775,1.513577471,-1.406658767,-17.89276643,-2.407391339,18.25101403,-31.30494364,1.660644425,-7.045910385
2a8g,-16.03411108,2.502771642,-1.441511531,-15.97591758,-1.623479386,22.65302806,-34.47526018,3.211660182,-5.097923396
1sdv,-18.97868232,2.688107186,-2.845332441,-75.46787769,-0.541651543,54.58626345,-92.23466209,12.76404919,-12.07475623
2a31,-262.3851537,3.830525284,-4.855652445,-14.8588381,0,251.3963888,-19.23922584,3.381349861,-1.395366566
1hi3,-182.4288266,4.050538864,-12.50468359,-2.522119171,-5.665264403,182.2418073,-26.9712838,6.93581071,-5.788698924
2fxv,-55.69030179,5.255293162,-6.322940619,-12.80310267,-4.012910725,58.52290044,-50.69966448,6.00862504,-7.391298149
1zdp,188.25804,4.064266498,-4.244585148,-19.49834848,-0.83467327,-127.9421194,-31.01643628,5.856117417,-7.93010306
1wht,297.8151916,1.955292049,-6.833998454,-22.36766936,-3.466331218,-215.1455571,-32.07069115,3.368835556,-5.111738906
2ypi,-51.41424627,0.847982251,-9.613816917,-4.13066948,0,63.52134531,-22.82974322,0.751064663,-6.659076089
1rd4,0.613838508,2.4940674,0,-52.56940733,-0.579460906,16.27265646,-52.94574139,9.009500813,-10.69320517
1qan,-23.6592913,2.721517594,-4.989763979,-30.61650148,0,31.6758196,-68.0048329,9.646119244,-6.18934873
1j4r,-11.38078538,3.437722429,-0.479754442,-50.08983922,-0.852621387,11.64861335,-53.02784446,7.342759184,-10.66557415
1sw2,21.74249031,-0.071107887,-2.031069136,-19.89008376,0,-18.99367617,-27.00053385,0.23993709,-9.974798623
1fq5,-49.12861322,0.610586727,-3.031830001,-71.83328418,-1.159763242,66.67037852,-93.34413178,17.49943909,-11.60502887
1afl,-40.0487349,6.31279755,-11.8077252,-6.760542002,-4.041333892,62.51566355,-35.9400265,6.158315019,-8.67614063
7abp,-34.95350827,1.468650643,-4.569696003,-17.12551584,0,19.38738957,-24.10437355,8.19141115,-8.92481982
1afk,-156.2666698,6.080225758,-17.28482696,-8.917412698,-6.521737188,152.0729704,-32.32522389,6.448361054,-9.145867989
1nc3,-29.22824608,1.409608734,-7.604194178,-33.78091977,-0.638083287,25.28771248,-48.03297829,3.971005002,-6.907755279
1bzy,-67.36473853,8.527510088,-10.09378365,-23.494254,-3.371906258,70.47351528,-46.04448881,17.15811295,-11.52213581
2fx6,-24.21304425,3.223162072,-3.96287926,-11.64645684,0,57.23686263,-26.60557846,3.392270861,-5.111738906
1dud,2.336200208,5.687911816,-7.671116185,-14.29155267,-3.17E-05,-1.359124833,-37.2841093,3.341173106,-6.659076089
1c1v,-225.5138448,2.610744416,-2.83243057,-17.67557345,-1.116552533,260.4619977,-36.90608804,4.436637801,-10.55505007
1c1u,-136.3555238,4.777024196,-2.471821642,-20.30269689,-0.581713474,201.4106352,-36.74299412,9.955143338,-11.39779621
1c1r,-193.3562773,4.786860419,-2.401903403,-19.837971,-0.462114797,250.8940288,-37.59152537,10.14884587,-10.54123456
1bq4,-443.0283881,5.733900048,-19.80385715,-2.03168767,-0.511829527,471.8201655,-26.4382079,5.190898452,-7.211696511
1bzh,-128.2278178,20.0659396,-9.453292982,-27.43372143,-0.205942793,158.8796917,-50.56666808,31.97550753,-9.353100648
1r1j,259.5454386,10.04048882,-5.566679399,-28.44591149,-1.39293719,-185.0828253,-43.5148153,13.61332059,-11.93660112
1r1h,106.0551178,5.410027001,-6.528677685,-42.16235701,-2.399451593,-43.45704684,-54.89970952,12.50933801,-12.32343542
1bzc,-160.6083284,6.263134133,-10.81241845,-27.68250988,-0.983053647,161.8091148,-42.47607686,6.728790911,-6.797231195
1af6,-45.36104028,3.5760819,-8.880647743,-20.60338299,0,41.7463247,-26.75579781,6.952430702,-2.514422922
3aid,28.21025802,1.454168671,-1.358013616,-51.14080423,-0.303786045,-12.46114894,-66.37132498,7.509641765,-9.477440243
1af2,-24.71540649,2.272543355,-2.27119825,-25.00614223,-0.493657022,44.90824822,-47.45329675,5.631180889,-4.282808273
1dl7,-20.53777063,1.008881241,-2.074193977,-24.35812137,-2.9120347,26.98297525,-41.30623073,5.448505263,-8.966266352
1drk,-47.74067254,0.065499181,-7.397614723,-16.13847853,0,22.848332,-19.72568801,6.649344938,-9.422178201
1drj,-50.69587265,0.398134478,-7.366687117,-16.1536074,0,24.94026644,-19.54367921,6.608259408,-10.22347781
2bmz,-32.01614071,2.555365683,-3.178709082,-13.29457652,0,20.6275493,-24.01237407,4.443265737,-5.111738906
1bcd,-12.05347737,-2.897021637,-1.816362887,-5.08637471,0,-6.005701865,-16.52271622,-1.713083997,-12.01949419
1jak,-38.99342587,1.971414423,-5.421926778,-22.44147398,0,44.81654446,-29.63591643,12.93835889,-7.695239381
1v2n,-334.8077822,3.525681586,-7.360906865,-28.91020151,-5.027877878,339.1339499,-46.68234552,3.846432747,-8.151151229
1jao,79.52864175,-3.869273053,-1.270490272,-25.30377939,-2.458069336,-49.73266238,-42.3646375,7.182559214,-8.17878225
1rdi,-11.58790879,-0.161948075,-1.384392529,-6.005443267,0,24.72129346,-12.69536074,9.950529498,-2.845995175
1u1w,-6.958937967,0.78211906,-8.930440374,-14.08071527,-0.001096847,12.58742453,-30.58410194,2.275311521,-8.082073676
1rdj,-35.92887687,2.154613201,-1.468095161,-5.065301614,0,31.30792444,-8.441401309,4.261352914,-2.293374753
1rdl,-32.49358793,3.374722059,-1.760508154,-4.490411428,0,33.11055402,-10.60052147,3.975732181,-3.094674365
1rdn,-38.4741551,-0.486573266,-2.440910698,-6.474407347,0,40.36130022,-14.51216693,2.322205416,-2.542053943
2c80,-56.18488019,1.112071945,-7.610919996,-34.72062347,0,40.86556206,-41.41367235,6.872163298,-7.363667127
3gst,-58.37703706,1.320468283,-7.169320972,-45.49242491,-0.000612069,56.03114937,-58.38756264,8.7728322,-9.284023095
1a0q,-85.75908996,1.136025602,-6.465754044,-33.31168907,-0.132409318,95.18405884,-45.04779432,1.790922768,-10.45834149
1fwu,-23.25516374,2.523456518,-3.474854496,-11.43040902,0,12.8003843,-22.86540273,4.659219557,-5.111738906
1fwv,-13.46451741,2.478034942,-3.901762873,-14.82645338,0,14.85568154,-25.58296031,16.36771747,-5.139369928
1duv,-1.516884582,3.133421476,-15.26888794,-13.95795468,0,3.554387919,-43.38227757,4.340881371,-16.30230246
1z71,-156.3905176,5.808735473,-0.662688736,-55.3978392,-3.196067506,187.2583299,-60.82550442,13.95905456,-12.68263869
2ccb,-345.3436441,0.010323397,-2.637345038,-23.6931017,-15.29361453,340.8857076,-44.30855546,5.331620207,-10.29255537
1w8l,-3.147690705,0.182895622,-0.205252049,-24.47906054,0,7.225261625,-22.15316291,0.460754199,-0.676960017
1w8m,-11.66056059,0.541042131,-0.726103892,-15.10653157,0,9.876997386,-24.96478711,0.327325156,-2.210481689
1rql,80.20133881,0.050877633,-4.455983096,-9.38283294,0,-48.85640221,-20.14491414,0.713808961,-3.799265403
1xgi,-21.83147202,3.325608137,-3.736530127,-12.68211275,-0.134939274,14.49496073,-34.64881816,3.626416597,-6.700522621
1ndv,-151.5439899,5.243565889,-7.974388042,-42.29422901,-0.764229532,159.337741,-35.85573628,8.879536909,-8.17878225
1d2e,77.39998938,3.334819167,-14.2055623,-8.566688898,-0.001835628,-70.15763956,-44.55196167,7.209726712,-8.289306335
1abf,-35.36884332,1.087591577,-5.323934925,-18.04121401,0,22.8916827,-23.21097649,9.612854438,-7.488006722
2amt,88.66733418,2.500332458,-7.333428067,-20.84000947,-0.682685806,-51.83427547,-59.82545048,17.1811095,-6.134086688
1fpc,-169.636856,2.838083781,-3.435316361,-43.21238979,-0.041336744,176.0256205,-50.84288363,14.13942659,-9.670857391
1w7x,-117.836593,-0.489639888,-9.603142413,-28.29666568,-1.33369606,140.796313,-60.39542845,9.297163174,-11.60502887
1mmq,-44.64994909,4.906342964,-2.495371807,-34.76527821,-0.14782205,34.36665698,-48.80952323,6.244355749,-10.38926394
1m83,-126.5717538,5.758197058,-18.69862519,-14.26848668,-0.396298927,117.8716858,-55.90252634,17.15174177,-4.69727359
1ejn,-228.3875941,2.947602392,-8.018586798,-38.93457653,-0.131158346,264.8741911,-44.68555269,4.478471887,-7.764316934
1mmr,-31.22546553,2.948669699,-2.700118393,-37.85546633,-1.485533564,40.74118045,-51.4826048,8.929468606,-7.460375701
1oif,-27.45959423,1.077052807,-4.050527859,-19.02553182,0,49.03610403,-23.20174493,3.658828462,-10.66557415
1rzx,-76.49584503,2.23624987,-7.176262473,-48.62579333,0,70.20571161,-53.12876905,10.76989125,-5.664359329
1ps3,-40.7767361,3.026932387,-4.163599946,-15.45263934,0,78.38234727,-34.71299149,7.329740676,-3.149936407
1ur9,-43.45556147,5.396242972,-3.225754517,-42.30215436,-1.265278565,59.27296872,-70.42029023,7.135349432,-7.971549592
6abp,-46.03011743,0.89181049,-5.71068465,-13.66334053,0,28.26959398,-19.13671646,7.225937682,-8.786664715
1lzq,-30.96645687,5.109624765,-3.640479982,-64.36552352,-0.441757704,75.38842522,-86.75735094,16.85627572,-11.59121336
2b07,-56.41330837,1.794718207,-8.076257849,-46.69150423,-0.914622215,65.84379785,-57.81357064,2.706643562,-8.883373289
1mj7,-74.63348082,4.351648255,-4.424487262,-40.37486051,-4.025616143,89.53560604,-57.2820931,7.419661814,-11.53595132
1ulg,-30.76910601,3.604848845,-3.463979617,-14.58595765,0,10.55065567,-15.75340403,-0.429054556,-5.816329945
2fqo,10.78099663,1.636764844,-3.402573879,-24.28009587,0,1.823877417,-40.48852851,8.841072887,-8.883373289
1qji,-7.104518368,13.68769733,-1.977227904,-57.34224915,-0.14336385,92.18163973,-65.091302,21.22260069,-6.700522621
1pzp,-7.180702571,3.21731122,-0.744298265,-29.85451786,0,16.7386916,-38.59185644,2.00516317,-4.572933995
1atl,109.4457713,4.784354968,-0.476861996,-31.77267956,-2.832436433,-56.16549323,-48.06474457,6.688943509,-8.67614063
1fiv,-64.71110035,0.829520577,-6.998938498,-86.31236284,-5.612716139,82.68128327,-106.1708705,11.20938302,-9.104421458
1ohr,-24.63306829,1.121257795,-2.343027963,-68.72879989,-0.001103287,52.48493774,-80.34646377,10.41432452,-12.01949419
1pzo,-2.710690482,0.381384354,-0.311728212,-34.18762983,-0.207528424,9.151954923,-34.75506975,1.940262245,-4.586749505
2fqt,4.100372427,-5.581147141,-3.363963118,-24.77040216,0,-8.487214866,-37.30425762,9.016232965,-8.482723483
1pzi,-22.64235316,5.116947973,-3.284504485,-19.66604517,-0.689545353,21.37643039,-32.8825185,11.87423321,-5.830145456
1qbq,-99.69858546,3.027412869,-7.316964464,-40.05761656,0,131.0284301,-42.18536136,5.096989303,-11.46687376
1bhf,-200.0123914,2.268890573,-11.91857292,-29.50006067,-0.738830883,202.5344758,-52.84059195,11.57522093,-6.051193624
2fqy,-36.84808873,1.857686346,-4.922318681,-21.4244674,-6.469265175,30.77701853,-44.28729168,3.412621764,-9.076790437
2fqx,-33.09898265,-0.317102439,-8.028125346,-21.08269299,-5.296780859,36.36094364,-44.6511429,8.581687607,-9.878090049
1aaq,-48.19017821,4.916546907,-4.327483366,-54.02962125,-0.45229051,51.64342809,-79.12546459,9.209813428,-11.60502887
1g2l,-179.2313269,3.027127045,-7.575166464,-43.4712682,-2.522729898,186.9212517,-61.01529954,6.475383122,-10.00242964
1urg,-24.50319645,2.056461972,-2.382038777,-32.31701487,0,28.94048825,-38.18461577,7.086850552,-8.040627145
1g2k,7.930668276,4.479861642,-3.047742019,-60.05548905,-0.736558046,12.97186755,-89.2027863,9.110782298,-10.9971464
1syi,-46.70585549,1.116544229,-4.595788918,-28.03874714,-0.005005195,21.66428798,-35.60299047,3.643848191,-7.515637744
2am4,9.39025037,9.10485969,-9.79709546,-29.35460211,0,46.41924095,-62.11986102,16.13171508,-5.139369928
1kav,-154.4720888,0.9714954,-7.779701002,-33.66569028,-1.300962247,164.4483916,-36.22995842,1.780356887,-8.040627145
2hs2,-8.852077977,3.300984339,-4.266643141,-55.25198156,-0.707992057,22.30881254,-72.97146866,4.027896717,-11.48068927
2hs1,-4.392986117,2.903637559,-2.793507709,-56.91277299,-0.698316282,16.25311914,-75.98642054,3.532375887,-11.71555295
1v0k,-16.84125857,-1.350719425,-2.99678313,-14.50992922,0,41.31367566,-25.6599118,3.035566322,-7.045910385
1o0m,-84.72564569,4.158262625,-11.49528395,-9.038274936,-0.016957264,74.87419013,-30.88238157,5.175075104,-7.114987937
1hlk,74.34031163,3.778752774,-3.953985155,-17.14115572,-1.265416632,-45.38346686,-31.46983554,4.635635918,-6.907755279
2hb3,-0.472140197,1.584655702,-2.131252945,-70.18615682,-0.738013395,18.10926668,-81.26397929,3.783715684,-15.68060448
1yei,-60.08047168,2.376063442,-4.132578955,-24.2582677,-5.309366794,78.19354363,-51.66105312,6.34906911,-10.30637088
1f4x,-40.68719911,4.805438415,-2.469920889,-26.9877951,0,22.80884878,-30.99703019,9.472772547,-7.722870402
2c1p,-12.31538393,1.643354777,-0.54985077,-29.77133652,-1.820394737,26.73058396,-47.46345522,2.357923432,-7.460375701
1yej,-54.28014808,6.302603091,-3.602200542,-34.47424902,-5.464023309,67.56914986,-58.49237158,7.480611942,-10.30637088
2f1g,-20.52505872,4.133396372,-1.494921455,-31.07089797,-4.675888785,33.4889094,-47.7896461,19.33751646,-10.41689496
2i0a,-0.326961479,3.914635302,-1.908016509,-52.23896529,-0.590668444,16.71621721,-75.46267813,5.422022645,-15.74968204
1m7d,-59.41584232,6.458048629,-3.739359884,-38.14432014,0,50.6826336,-53.43636548,5.685620983,-8.607063078
1q54,17.52757765,10.32208447,-14.46192696,-20.73997414,0,29.33004311,-37.36129362,12.68404462,-8.082073676
1m7i,-41.52953153,4.825718924,-1.836333354,-48.13671057,0,53.13018466,-71.68551698,14.54155725,-7.460375701
2f81,-5.078515946,4.3757815,-3.093905111,-56.92585938,0,21.91652018,-76.33975174,4.622144883,-14.53391711
966c,-13.01855561,4.046199644,-1.960901412,-29.02845291,-0.28367317,28.87171532,-50.57027242,6.581213432,-10.55505007
1gjc,-182.5788518,3.454775318,-2.518441714,-20.65191974,-0.413298086,242.7730175,-36.18550866,14.56966892,-8.772849204
1gi9,-203.20333,6.224551775,-2.825005924,-16.87380081,-0.915015591,227.2916039,-33.44332563,8.356228436,-7.211696511
1rgk,-25.93341809,1.844420976,-11.39198188,-4.08031067,-4.470071102,22.11439428,-28.02638243,3.95744799,-5.954485051
1rgl,-36.24930458,3.754964331,-11.4523583,-3.463332575,-4.03320023,32.74448282,-27.19429718,3.446543818,-6.120271177
1hpo,-0.247029363,4.737788966,-1.677955089,-47.37398753,-2.832436433,11.45714384,-63.6633981,7.886569152,-12.73790073
1gi1,-212.4868975,2.439935614,-2.454217179,-15.16630619,-2.834720224,233.9513344,-29.21843116,4.71328894,-7.557084275
1y2g,-6.007537373,1.437101543,-0.000364748,-23.06751044,-4.28335953,14.37225052,-32.26821148,1.494749554,-5.636728308
1gi6,-215.7509459,5.897537486,-2.927722909,-18.74658123,-0.292133597,237.2475447,-31.07738053,8.777053966,-8.593247567
7upj,-1.036344967,4.149767735,-1.562901094,-50.568065,-2.674334243,10.40010372,-59.4214469,6.259631553,-11.72936846
1gi4,-201.1538006,1.254202768,-2.26876641,-14.38727725,-0.528603115,230.0461945,-29.96727456,2.446959815,-9.933352091
1w3j,-29.46754279,2.113275579,-4.031270965,-16.38458725,0,38.51492508,-22.61574255,3.40647694,-8.731402673
1hps,-34.29003943,4.428925532,-2.435632299,-71.58038828,-0.610383541,55.40168543,-83.83538701,9.095676552,-12.73790073
1qxk,-70.87320683,1.408378163,-8.262746797,-33.46563535,-0.385281896,73.194676,-56.56226121,10.04036187,-6.976832832
1ksn,-192.6445662,1.794863266,-6.687227856,-41.38826829,-2.601187079,234.1990171,-57.81468008,8.605596539,-12.98657992
1ow4,9.47003981,0.583645632,-2.321037684,-35.15195843,-0.997530723,0.284817809,-43.20295025,1.70786032,-7.847209997
1grp,121.9082015,2.870475397,-20.96406044,-6.23392562,0,-80.66155139,-19.95606115,5.036088486,-5.139369928
