PDB,VINA,GlideSP,DSX,RFScore,HMS,Experimental
2i0a,-9.28342,-10.36,-207.055,-13.6656801179,-11.28727213,-15.74968204
1ua4,-8.73101,-12.43,-124.258,-7.18051867179,-8.634694099,-5.830145456
1dhj,-8.47767,-9.81,-126.664,-9.69483855312,-9.242576563,-9.049159416
2f81,-9.78064,-10.49,-197.797,-12.8123121412,-11.52213581,-14.53391711
2il2,-12.0143,-13.3,-223.832,-10.0450225364,-12.97276441,-9.809012496
1gi9,-7.07778,-9.13,-97.222,-8.10695641111,-7.957734081,-7.211696511
1rgk,-5.83832,-7.88,-79.55,-7.29479457047,-7.584715296,-5.954485051
1rgl,-5.01802,-7.49,-69.337,-7.29437688153,-7.17024998,-6.120271177
1hpo,-10.80092,-7.83,-149.565,-10.501153457,-10.98333089,-12.73790073
1gi1,-7.53724,-8.59,-94.884,-6.94336902769,-7.888656529,-7.557084275
1y2g,-6.31161,-4.74,-67.841,-6.91003299616,-9.270207584,-5.636728308
1gi7,-5.46374,-6.02,-58.037,-7.1050111122,-7.211696511,-6.230795262
1gi6,-7.0259,-9.74,-90.061,-7.13286634435,-7.902472039,-8.593247567
7upj,-10.41652,-7.85,-145.033,-9.26421621412,-10.81754477,-11.72936846
1gi4,-6.92936,-9.1,-88.801,-6.87308525524,-8.537985525,-9.933352091
1lkk,-6.04839,-9.91,-159.795,-8.01258319884,-9.394547179,-9.463624732
1hpv,-9.12185,-10.29,-184.363,-10.6656394126,-11.41161172,-12.73790073
1w3j,-4.89904,-6.06,-67.093,-7.44499498775,-7.294589575,-8.731402673
1hps,-9.98872,-13.02,-240.832,-11.6018360992,-12.88987135,-12.73790073
1qxk,-8.45316,-9.37,-165.655,-7.93201889814,-9.739934943,-6.976832832
1lah,-5.65349,-8.2,-75.055,-7.73741906368,-7.322220596,-10.38926394
1ksn,-10.00556,-10.43,-175.281,-9.72591925999,-10.87280681,-12.98657992
1abf,-6.54436,-7.77,-57.354,-6.22477460242,-7.957734081,-7.488006722
1dqx,-8.65999,-11.66,-109.493,-7.49341883479,-9.366916158,-15.26613917
1amw,-5.80957,-7.87,-93.409,-6.77772121112,-7.570899786,-6.272241793
1li3,-6.01335,-7.6,-53.177,-6.58334943688,-7.736685912,-5.871591987
1k1n,-6.74736,-10.23,-138.275,-10.807420991,-9.518886774,-9.422178201
1c5c,-8.69531,-10.56,-92.016,-9.21599435794,-9.919536581,-9.615595348
1v2q,-5.59686,-8.33,-103.893,-7.89274539342,-8.095889187,-5.70580586
1izi,-9.79369,-13.93,-243.788,-11.6877833418,-12.50303706,-9.104421458
1c5z,-4.9631,-8.5,-69.327,-6.28347281658,-6.976832832,-5.540019734
1c5y,-5.91538,-8.52,-74.108,-6.87337353889,-7.488006722,-5.802514434
1c5x,-5.62534,-7.6,-81.867,-6.60200467534,-8.095889187,-9.228761053
1dqn,-7.23738,-9.3,-114.092,-7.09055895685,-9.076790437,-11.05240845
2hb3,-9.93319,-11.23,-205.585,-14.2916160776,-11.49450478,-15.68060448
1c5s,-5.388,-8.59,-71.214,-6.08755512714,-7.322220596,-8.289306335
1v2w,-6.17915,-8.91,-125.618,-7.31191293617,-8.42746144,-5.540019734
1c5q,-5.78434,-7.15,-72.468,-6.3062012393,-8.054442655,-8.786664715
1c5p,-5.40224,-8.6,-64.867,-6.16883883702,-6.990648342,-6.465658941
1c5t,-6.00508,-9.72,-71.78,-6.54463024154,-7.460375701,-5.664359329
1oba,-1.80954,-5.39,-41.302,-4.69764432784,-5.69199035,-3.370984576
1bgq,-10.64434,-8.98,-100.004,-9.23749216451,-9.463624732,-11.83989255
1v2t,-6.45492,-9.13,-126.632,-7.79511095702,-8.524170014,-6.507105473
1tnh,-4.27165,-7.99,-67.71,-5.55485118671,-6.700522621,-4.655827058
1ecv,-6.99845,-10.84,-78.101,-7.13372744424,-9.049159415,-6.700522621
2cji,-9.21417,-7.13,-161.492,-10.5989206178,-9.1596835,-11.35634968
1hyo,-5.49381,-7.07,-51.698,-7.28789120057,-7.211696511,-5.622912797
1ecq,-5.35733,-4.1,-66.843,-6.72059267599,-7.322220596,-4.144653167
1tnj,-3.92523,-7.46,-71.349,-5.48634762652,-6.631445068,-2.707840069
1sdt,-11.65237,-12.35,-230.085,-11.2659756247,-12.39251297,-12.80697829
1sdu,-11.22555,-11.7,-224.502,-10.519811563,-12.65500767,-13.91221913
1sdv,-11.58753,-12.07,-228.001,-10.9597291977,-11.97804765,-12.07475623
9abp,-6.61245,-6.8,-64.308,-6.15249184021,-7.819578976,-11.05240845
1q95,-8.16982,-12.35,-98.2,-8.28148330193,-8.703771652,-10.45834149
1hbv,-9.25326,-11.86,-202.07,-10.3946116287,-12.21291133,-8.800480225
1ent,-8.95048,-11.08,-193.433,-9.62197782208,-11.81226153,-9.615595348
1pyn,-7.35615,-8.59,-150.09,-8.11717367012,-10.472157,-7.584715296
1xka,-7.56885,-11.13,-140.862,-9.4771508511,-9.698488412,-9.505071264
2gvv,-6.23339,-5.33,-75.235,-7.79739088836,-8.316937356,-5.388049118
1zhy,-10.96102,-10.35,-162.727,-10.3443191035,-11.95041663,-9.007712884
1g7g,-8.05566,-10.23,-190.184,-8.16442983764,-10.18203128,-9.118236968
1h9z,-9.31455,-7.16,-94.076,-9.81258105879,-9.753750454,-7.488006722
1nl9,-8.57352,-8.08,-166.279,-8.51773919949,-10.78991375,-8.234044293
1xpz,-6.03486,-5.84,-74.659,-9.74366282863,-9.076790437,-9.781381475
1zp8,-9.36476,-7.55,-207.675,-11.9393837228,-11.92278561,-12.11620276
1g7v,-5.38128,-7.97,-113.093,-7.96253937634,-7.943918571,-8.841926757
1w3l,-7.02393,-6.17,-111.977,-8.14779426846,-8.303121845,-8.67614063
1mai,-4.82129,-8.66,-87.773,-7.5864673906,-7.764316934,-9.228761053
1uv6,-3.89445,-7.59,-76.652,-7.18367132348,-6.520920983,-7.073541406
1apv,-8.95047,-9.57,-160.822,-10.2005546792,-10.83136028,-12.4339595
1xk9,-8.81179,-6.3,-95.443,-7.99123993785,-9.062974926,-9.463624732
1s63,-5.76103,-4.15,-70.052,-9.89958566954,-8.759033694,-12.50303706
2pcp,-9.38152,-7.71,-118.153,-8.31005438959,-9.809012496,-12.01949419
2avv,-11.23941,-11.03,-219.954,-11.153253032,-12.76553176,-12.79316278
2avq,-8.67783,-14.87,-270.168,-9.64739614819,-12.62737665,-6.065009135
1y3n,-9.66766,-9.8,-110.34,-6.79720765684,-9.104421458,-7.66760836
2avs,-11.18116,-11.89,-225.877,-10.8052077778,-12.15764929,-10.45834149
1kel,-6.8253,-8.94,-92.599,-7.59643267954,-8.993897373,-10.05769169
4tmk,-11.19335,-16.21,-216.925,-8.77329232036,-11.92278561,-10.63794313
1v2k,-10.98449,-7.46,-165.231,-8.45240896302,-9.850459028,-8.551801035
2avo,-10.67041,-10.83,-234.575,-10.742435624,-12.48922154,-12.22672684
1y3p,-12.99142,-11.08,-197.976,-7.55236152062,-11.43924274,-6.659076089
1nz7,-8.30074,-9.94,-194.994,-9.30804728729,-10.87280681,-9.836643517
1o2o,-7.40705,-8.89,-110.54,-8.2417303848,-8.745218183,-8.786664715
1qpb,-3.4784,-3.83,-22.424,-6.56275174949,-6.272241793,-1.878909436
1xk5,-6.75194,-9.91,-122.464,-8.30654381573,-8.372199398,-8.289306335
2gv7,-9.02937,-10.51,-186.839,-10.6388410469,-12.18528031,-10.84517579
1g85,-4.25701,-3.53,-60.3,-5.43190302817,-7.501822233,-7.570899786
1iiq,-10.20216,-14.87,-237.918,-11.0101782713,-13.0832885,-10.3340019
2avm,-8.39598,-14.39,-260.416,-9.220354648,-12.21291133,-7.874841018
1hpx,-9.28798,-10.23,-183.284,-12.6033947657,-11.96423214,-15.55626489
2c4v,-6.40765,-9.8,-60.878,-6.45997600404,-7.819578976,-3.592032745
2aoe,-7.71751,-13.98,-259.874,-9.41703729458,-12.86224033,-10.52741905
1fl3,-11.20416,-10.46,-145.359,-9.89491408548,-10.18203128,-9.394547179
1v2n,-9.85236,-12.3,-136.276,-8.42649858599,-10.3340019,-8.151151229
5tmp,-11.26816,-16.5,-251.622,-8.43403541948,-12.0333097,-10.32018639
1i7z,-9.55847,-8.02,-127.47,-9.93025918306,-9.684672901,-8.841926757
1apb,-6.72414,-7.92,-62.93,-6.12430158697,-7.888656529,-8.040627145
1f0s,-8.7878,-7.42,-121.103,-9.23796013601,-8.772849204,-10.69320517
1v2l,-5.05404,-7.44,-66.283,-6.10746665498,-6.949201811,-5.926854029
1nli,-5.64805,-8.67,-56.722,-5.48083375481,-7.142618958,-4.95976829
1f0t,-7.78374,-9.87,-143.534,-8.69253377898,-9.118236968,-8.289306335
1aj7,-5.83883,-8.65,-90.7,-7.43318091292,-8.261675314,-5.346602586
1cnx,-4.90552,-6.08,-96.925,-9.39749970753,-7.557084275,-10.18203128
1cny,-4.86265,-5.47,-98.477,-9.39109437632,-7.971549592,-10.84517579
1cnw,-4.2715,-5.11,-93.475,-9.31141664279,-6.893939768,-10.66557415
1ai7,-5.466,-5.85,-47.551,-5.97686900642,-7.239327532,-5.650543818
1byk,-8.95607,-8.13,-144.674,-7.42098669388,-9.947167602,-6.907755279
2fgu,-11.53216,-12.54,-215.348,-11.5827132105,-13.33196769,-12.68263869
1uto,-4.36321,-6.83,-61.022,-6.13093747598,-6.479474452,-3.136120897
1nq7,-10.58,-10.43,-138.653,-11.2137340926,-12.11620276,-9.394547179
1sh9,-9.17817,-12.54,-228.869,-10.8163150329,-11.6464754,-8.330752867
1q1g,-8.97905,-8.89,-105.009,-9.61946486818,-8.316937356,-11.83989255
1thz,-8.68117,-7.96,-98.336,-9.00348533756,-10.29255537,-7.114987937
1gny,-5.51263,-7.38,-128.294,-6.90289849711,-7.557084275,-5.719621371
2ihq,-11.83468,-12.53,-141.009,-11.6224186163,-10.52741905,-11.72936846
1p28,-2.79949,-4.94,-26.442,-5.94455211541,-6.244610772,-7.488006722
2gv6,-8.21511,-10.1,-145.816,-10.125173087,-10.27873986,-10.14058475
4std,-11.24276,-10.15,-122.36,-9.74838315867,-10.44452598,-14.27142241
1gnn,-8.67512,-12.64,-203.274,-10.1051640771,-11.32871866,-7.847209997
1gno,-8.24065,-10.98,-186.651,-9.86842024965,-10.74846721,-10.63794313
1gnm,-8.36647,-11.7,-206.569,-10.0410869611,-10.01624515,-8.634694099
1jyq,-8.03666,-11.9,-214.263,-8.59045046259,-11.42542723,-12.01949419
1ogx,-9.22745,-9.37,-87.244,-9.1840838204,-9.767565964,-8.41364593
1vwn,-10.69032,-12.34,-162.291,-10.2107190573,-11.19056355,-8.040627145
1bhx,-9.2708,-11.87,-157.574,-9.95202677264,-10.03006067,-9.449809222
2jxr,-10.0558,-11.9,-199.435,-10.1970091038,-11.52213581,-9.739934943
2a5b,-7.4232,-11.36,-89.636,-6.79851491044,-8.137335719,-5.429495649
2a5c,-7.57642,-9.38,-103.969,-7.61398839195,-8.054442655,-6.382765878
1fzq,-7.42619,-8.39,-131.735,-7.97628528981,-8.537985525,-10.52741905
1aid,-8.63858,-7.32,-115.028,-9.15862463973,-10.48597251,-6.659076089
1egh,-3.7364,-8.97,-55.402,-5.90239840268,-7.045910385,-7.874841018
1h0a,-6.21684,-8.83,-76.364,-7.5915157207,-8.786664715,-7.515637744
1hxb,-11.67487,-12.56,-225.016,-11.2227119435,-13.66353994,-13.70498647
1onz,-9.23842,-8.36,-120.159,-7.9507266176,-9.864274538,-7.045910385
1dzk,-5.0039,-6.07,-57.906,-7.50326539463,-7.059725895,-8.42746144
1ony,-8.07171,-8.65,-163.044,-8.22042058588,-9.753750454,-9.353100648
1w4p,-6.08041,-9.89,-107.863,-5.4276945262,-7.943918571,-6.548552005
1w4q,-6.42853,-9.42,-106.519,-5.21967513861,-8.095889187,-7.266958554
1nfw,-9.79338,-7.36,-148.373,-10.7147486185,-9.325469627,-12.37869746
1nfu,-9.86982,-9.17,-154.922,-11.1887758249,-10.16821577,-10.69320517
1lbf,-7.43794,-8.27,-110.529,-7.84128650333,-9.712303922,-10.84517579
4rsk,-5.75171,-7.79,-92.124,-5.23900026381,-7.41892917,-5.968300561
1fhd,-7.88643,-7.82,-106.088,-6.55637556785,-8.524170014,-9.422178201
1z6e,-11.10612,-8.55,-203.687,-10.8046779485,-10.37544843,-13.42867626
1nfx,-9.88077,-7.64,-158.457,-11.2318664023,-9.256392074,-11.770815
1z6s,-5.86915,-7.4,-69.95,-6.0827204452,-7.68142387,-5.995931582
1wcq,-6.99687,-7.36,-91.338,-7.02515351324,-8.040627145,-8.648509609
1g4o,-6.23838,-6.31,-83.76,-9.42552098891,-8.772849204,-11.39779621
1g4j,-6.33425,-6.12,-84.976,-10.1337520585,-7.971549592,-12.01949419
1bp0,-7.32468,-9.83,-90.231,-6.8082902137,-8.358383888,-7.460375701
1m9n,-10.43432,-12.58,-162.933,-7.20698147234,-9.974798623,-9.560333306
1f3e,-7.67158,-10.61,-69.089,-6.67117800388,-8.068258166,-9.256392074
4fiv,-11.81458,-17.09,-303.404,-10.1711444658,-15.36284774,-9.007712884
1uz4,-6.51475,-9.72,-73.862,-7.13874187061,-7.349851617,-4.69727359
1nh0,-9.68536,-14.59,-251.998,-10.8397439417,-12.13001827,-13.45630728
1mes,-11.27055,-12.46,-217.008,-12.0089594607,-12.80697829,-10.63794313
1g3b,-5.28371,-10.32,-84.225,-6.60384729301,-8.399830419,-7.93010306
1g3e,-6.53093,-7.95,-91.942,-6.74413965808,-8.206413271,-7.43274468
1g3d,-6.52066,-7.96,-83.576,-6.66055042457,-8.261675314,-7.66760836
2g00,-12.51422,-10.47,-192.431,-12.2828829031,-11.97804765,-13.45630728
5std,-13.34954,-11,-134.123,-9.96490971065,-11.770815,-14.49247058
1g36,-9.45289,-10.37,-145.12,-10.4043041178,-9.560333306,-9.90572107
1k4h,-8.01635,-11.18,-106.656,-7.17713891945,-8.869557778,-7.059725895
1pro,-11.11919,-11.96,-240.758,-11.9918282097,-12.1714648,-15.61152693
1n1m,-6.27533,-8.09,-81.972,-7.44053997038,-7.91628755,-7.874841018
1lor,-9.16771,-11.27,-112.781,-6.71731700319,-9.546517796,-15.27995468
1kyv,-8.82754,-10.9,-120.05,-7.71059932998,-9.380731669,-8.17878225
2bjm,-8.89653,-7.16,-74.039,-7.15534430994,-9.228761053,-5.111738906
1g48,-5.82207,-5.49,-68.868,-10.2404690488,-8.399830419,-11.61884438
1g45,-6.18733,-6.28,-81.974,-9.92255757226,-8.620878588,-11.93660112
1nf8,-8.83071,-10.9,-104.666,-7.47780006942,-8.67614063,-10.80372926
1fao,-5.22699,-7.89,-106.679,-7.33969113814,-8.634694099,-10.18203128
2h4g,-6.8327,-7.97,-106.213,-7.33603915259,-9.449809222,-9.007712884
1tni,-2.89459,-5.2,-62.334,-6.12360578091,-6.617629557,-5.526204223
1iih,-3.92131,-7.54,-43.012,-5.69697967309,-7.114987937,-3.992682551
2ypi,-3.33212,-7.43,-51.809,-5.78936054734,-6.838677726,-6.659076089
1hos,-9.22208,-10.36,-220.026,-10.700088018,-12.54448359,-11.81226153
1f0r,-9.29752,-7.58,-139.043,-9.82217288105,-9.076790437,-10.58268109
1rbo,-6.18522,-7.32,-96.502,-7.6227858176,-8.786664715,-17.57332943
1joc,-4.20453,-7.09,-67.487,-5.92691352876,-7.045910385,-6.382765878
1a1c,-5.56902,-8.4,-122.424,-8.66933606636,-9.035343905,-8.841926757
1dfo,-9.44602,-12.36,-161.311,-8.5202831067,-10.87280681,-9.256392074
1tcw,-5.52886,-6.94,-119.974,-9.92336998777,-10.26492434,-8.316937356
2bpy,-11.19165,-10.7,-221.448,-10.7551160001,-12.26817338,-10.22347781
1m0o,-7.74008,-8.83,-120.173,-8.17035209156,-10.11295373,-3.191382939
1i80,-5.93487,-7.4,-59.267,-7.68138346079,-7.253143043,-8.855742268
1rbp,-10.50112,-9.37,-143.354,-9.76660590021,-10.32018639,-9.284023095
1no6,-9.46126,-9.18,-124.54,-8.50900722389,-9.988614133,-6.092640156
1g35,-10.87776,-13.08,-244.998,-13.3446770371,-12.75171625,-11.24582559
2hb1,-5.51322,-8.36,-85.564,-6.63859972732,-7.91628755,-5.249894012
1tcx,-10.25517,-10.59,-201.338,-10.6366985176,-12.59974563,-9.601779838
1ciz,-10.12719,-7.14,-196.597,-10.359023629,-11.45305825,-10.27873986
456c,-8.77632,-7.92,-160.384,-9.4574582628,-10.01624515,-13.49775382
1gjd,-8.45346,-9.35,-105.16,-7.99330824174,-9.587964327,-7.211696511
1gjb,-8.47253,-10.03,-127.864,-9.39556036612,-9.076790437,-8.772849204
1gjc,-8.47151,-9.95,-124.847,-9.40713431009,-9.311654116,-8.772849204
1ajv,-10.77341,-10.08,-230.322,-13.2052103791,-12.06094072,-10.66557415
1gja,-7.98797,-10.22,-100.766,-8.3539480004,-8.468907972,-7.488006722
1ajx,-10.77111,-8.87,-214.59,-12.256094603,-12.42014399,-10.92806885
1rpj,-7.97443,-6.96,-93.674,-6.7042023842,-8.482723483,-8.952450842
1ody,-10.92961,-15.08,-276.286,-12.0246277319,-14.07800526,-11.19056355
1fv0,-9.13913,-6.36,-120.173,-8.72559957488,-9.698488412,-8.192597761
1zoh,-6.937,-5.37,-62.465,-8.54566556714,-8.841926757,-9.670857391
2csn,-6.12373,-8.29,-71.732,-7.19577628442,-8.095889187,-6.092640156
1ydk,-5.18071,-7.98,-117.65,-8.12615418935,-8.234044293,-8.137335719
1ajn,-6.03654,-8.13,-69.193,-7.63564380804,-8.012996124,-3.633479277
1zog,-6.51706,-5.74,-52.846,-8.36974806604,-8.703771652,-9.878090049
1mmq,-7.90035,-7.76,-160.313,-8.53266072907,-9.505071264,-10.38926394
1p1n,-7.55423,-8.23,-92.018,-8.72895292969,-8.123520208,-9.394547179
1p1o,-7.89615,-9.58,-90.852,-7.07213174875,-8.054442655,-7.957734081
2aod,-8.39856,-15.02,-265.132,-9.68424744917,-12.39251297,-7.819578976
1hxw,-9.52515,-13.06,-228.126,-11.7097799118,-11.89515459,-14.94838242
1ocq,-7.22339,-7.62,-93.13,-7.08304140029,-7.874841018,-7.17024998
1h46,-7.70927,-4.78,-104.75,-8.80216084341,-8.303121845,-4.932137269
7std,-9.98264,-8.76,-106.568,-9.32875909969,-10.52741905,-14.81022732
1sld,-11.13097,-12.84,-167.625,-9.87701916975,-11.2596411,-9.076790437
1sle,-10.61698,-8.66,-151.699,-9.36487503255,-10.52741905,-8.524170014
1e6q,-6.42388,-9.64,-66.423,-7.35847426694,-7.764316934,-4.351885826
1e6s,-6.84558,-7.28,-74.711,-7.08703431386,-7.639977339,-4.4485944
1od8,-7.53046,-7.75,-101.026,-7.04151946713,-8.040627145,-7.045910385
1d4y,-10.49903,-11.27,-173.106,-12.0121131722,-12.10238725,-15.33521672
1ai4,-5.62132,-8.43,-64.693,-7.22942404053,-7.460375701,-3.45387764
1gj6,-9.23377,-9.12,-126.55,-7.86656531789,-9.560333306,-9.670857391
1gj7,-8.95061,-9.33,-135.911,-8.53598572967,-9.353100648,-10.90043783
1a1e,-5.66383,-8.21,-120.361,-8.60755862935,-9.187314521,-8.289306335
1gaf,-6.0733,-9.64,-92.913,-6.45730376331,-8.607063078,-11.05240845
1gai,-8.90339,-8.43,-185.585,-8.09768814188,-10.40307945,-11.05240845
1gj8,-7.72998,-8.78,-120.762,-8.35103782547,-8.703771652,-9.615595348
1dy4,-8.67726,-7.87,-107.342,-9.34429801288,-9.380731669,-6.023562603
1bdq,-8.56402,-9.03,-191.949,-10.451648964,-11.49450478,-8.759033694
1lyb,-8.39308,-12.23,-212.586,-9.38356306759,-12.37869746,-15.77731306
1vwl,-8.80522,-11.7,-171.009,-9.4400682311,-10.67938966,-7.778132444
1ado,-3.9531,-6.53,-51.411,-5.69872543288,-6.341319346,-8.289306335
1lyx,-3.59658,-7.89,-51.541,-5.46833630155,-7.114987937,-6.272241793
1y0l,-7.94293,-10.36,-102.01,-8.1390828432,-8.42746144,-12.4339595
1fdq,-7.24814,-8,-139.404,-10.0403877877,-9.974798623,-10.04387618
2fgv,-11.25795,-12.28,-228.686,-11.7132215845,-13.53920035,-8.455092462
1gt1,-9.40025,-8.56,-85.964,-8.41507555883,-9.505071264,-8.289306335
1tys,-9.54437,-11.56,-105.339,-6.63387266808,-9.132052479,-7.584715296
1o2w,-6.21677,-7.09,-95.365,-7.30418195088,-8.068258166,-8.082073676
1qy1,-5.59078,-6.92,-63.899,-7.72374331191,-7.239327532,-9.007712884
1lkl,-5.45807,-8.03,-134.749,-7.22866026966,-8.17878225,-8.026811634
1qy2,-5.16362,-6.98,-56.613,-7.6391494223,-7.087356916,-7.93010306
1uwf,-6.37329,-6.25,-76.04,-6.952324328,-7.971549592,-9.422178201
1f0u,-7.9549,-9.17,-157.297,-8.39913809129,-10.30637088,-9.89190556
1met,-12.60829,-14.13,-220.721,-12.4367687844,-13.84314158,-12.98657992
1alw,-5.07386,-6.28,-50.679,-6.54295900734,-7.18406549,-9.007712884
2f5t,-10.26456,-9.66,-141.878,-7.63485454026,-9.878090049,-7.142618959
1jlr,-8.69393,-11.16,-143.699,-7.57499163717,-9.17349901,-4.600565016
1msm,-12.50631,-12.52,-223.815,-12.1661465537,-13.06947299,-14.47865506
2i3i,-8.42248,-10.32,-163.218,-9.47007411052,-10.34781741,-10.08532271
2f2h,-10.6108,-8.72,-162.267,-8.02630975892,-10.55505007,-7.874841018
3kiv,-3.30913,-3.94,-36.536,-5.6187877159,-6.589998536,-6.493289962
1ppl,-8.66515,-10.79,-192.413,-8.82140015871,-12.30961991,-11.81226153
1ppk,-8.09709,-8.15,-159.718,-8.90677401068,-10.87280681,-10.58268109
2fqw,-9.02593,-10.52,-115.805,-7.183150588,-8.565616546,-9.228761053
1if8,-6.56715,-6.7,-103.094,-9.63582954511,-9.40836269,-13.31815218
1r9l,-4.34372,-9.16,-68.303,-7.60426130786,-6.769600173,-7.460375701
1hsh,-11.21007,-12.04,-224.066,-10.2675084439,-12.5582991,-13.01421095
1pph,-8.16774,-9.6,-137.205,-8.6873752824,-9.477440243,-8.17878225
11gs,-6.9823,-10.2,-157.042,-8.89966638089,-10.05769169,-8.040627145
1r4w,-6.12229,-9.15,-114.45,-7.77151765905,-8.040627145,-5.595281776
1uw6,-6.7263,-5.06,-92.818,-7.19058088492,-8.040627145,-10.14058475
1e3v,-8.61269,-7.62,-115.861,-11.1551681667,-10.66557415,-5.995931582
1px4,-4.97504,-5.63,-56.387,-5.70232325362,-7.971549592,-4.46240991
3jdw,-4.95763,-6.79,-69.274,-6.51329916424,-6.714338131,-4.973583801
2gh7,-7.64171,-13.52,-119.964,-9.09618764366,-8.703771652,-17.96016373
2cex,-7.31454,-9.13,-94.71,-7.25677311348,-8.192597761,-6.493289962
1g98,-5.75843,-8.53,-79.732,-7.70623606422,-8.303121845,-7.874841018
1y6r,-10.0018,-11.32,-123.125,-9.53873366908,-9.187314521,-13.96748117
1o2s,-6.71949,-9.64,-88.055,-6.84236324389,-8.386014909,-7.557084275
1uj5,-5.69421,-4.75,-74.833,-6.03849104005,-7.543268765,-4.21373072
2d1n,-7.2071,-11.9,-206.938,-10.1129472483,-9.988614133,-11.2596411
1vkj,-9.92621,-11.4,-159.638,-6.94431680382,-10.09913822,-6.700522621
1siv,-8.9302,-12.92,-235.129,-9.55058745753,-11.99186316,-11.16293253
2fwp,-5.63073,-8.43,-83.17,-5.55537051695,-7.446560191,-4.034129083
1jqe,-8.25062,-5.43,-120.329,-9.68653557734,-10.40307945,-8.897188799
1jqy,-7.7175,-6.64,-120.084,-8.78465154145,-9.560333306,-6.797231195
2boh,-9.80439,-6.17,-161.222,-10.4298133183,-9.960983112,-11.770815
1w5y,-12.08834,-15.22,-268.639,-12.6985313476,-13.66353994,-11.71555295
1w5x,-12.39318,-15.81,-266.512,-12.5443708195,-13.15236605,-11.60502887
1w5w,-12.40733,-15.63,-274.557,-12.4087140188,-13.30433667,-12.15764929
1ulg,-3.73209,-2.04,-42.434,-5.62421902478,-6.355134857,-5.816329945
2f34,-7.71303,-8.54,-115.927,-8.53418707579,-8.607063078,-9.518886774
1agm,-8.90498,-8.97,-186.39,-8.32379862088,-10.51360353,-16.57861267
1moq,-6.48472,-8.38,-99.734,-7.67228024028,-8.441276951,-4.780166653
2aqu,-9.9752,-13.2,-231.206,-12.3150867254,-13.29052116,-12.87605584
2b4l,-4.82543,-8.45,-71.62,-7.56680749424,-6.880124258,-6.589998536
1ow4,-9.45687,-9.41,-98.03,-9.38967161995,-10.38926394,-7.847209997
2bfr,-7.19626,-10.59,-150.546,-7.12530827357,-8.966266352,-7.253143043
2bfq,-9.21968,-12,-196.282,-7.31178787447,-9.878090049,-9.518886774
1o3k,-7.59446,-9,-90.706,-7.15189699484,-8.593247567,-9.353100648
1heg,-9.52389,-12.94,-219.173,-10.7922058646,-11.770815,-10.69320517
1v2s,-5.38933,-8.48,-68.301,-6.11800512644,-7.018279363,-5.761067903
1a4r,-7.88176,-9.08,-130.917,-6.8526604933,-8.206413271,-9.201130032
1k1m,-8.70527,-9.59,-137.903,-10.2195091708,-9.850459028,-10.22347781
1k1l,-7.78948,-9.65,-134.919,-9.8772154371,-9.698488412,-9.532702285
1k1j,-8.06887,-8.87,-150.599,-9.83750738674,-10.23729332,-10.43071047
1k1i,-8.75578,-10.38,-148.669,-9.7249551246,-10.69320517,-9.090605947
1o2q,-8.45165,-8.97,-130.321,-7.42652763281,-9.518886774,-10.61031211
1q91,-9.8165,-11.06,-147.953,-8.21005354038,-9.449809222,-5.733436882
2bo4,-4.68971,-8.85,-60.153,-6.11349043588,-7.197881001,-6.368950367
1o2x,-6.32399,-7.45,-93.423,-7.33723766511,-8.234044293,-8.082073676
1fkh,-8.09901,-8.16,-142.679,-9.22623784479,-11.10767049,-11.2596411
1swr,-7.65493,-14.16,-122.154,-9.01239288799,-8.759033694,-9.560333306
1o2n,-8.82707,-8.29,-112.163,-8.86728750249,-9.726119433,-8.41364593
1mfi,-7.85104,-7.96,-84.271,-6.54182959866,-8.482723483,-7.722870402
1koj,-6.67161,-5.65,-78.803,-7.5979051446,-8.524170014,-9.256392074
1o2j,-7.08959,-7.14,-105.661,-8.33005822877,-8.537985525,-9.560333306
1o2k,-7.64858,-8.51,-116.522,-8.28640582058,-8.717587162,-9.560333306
1fkf,-11.8031,-10.87,-193.741,-9.09525396834,-13.35959871,-12.98657992
1fkg,-7.95229,-8.98,-140.129,-9.21086661135,-10.81754477,-11.05240845
2fzz,-12.6504,-9.32,-201.524,-12.0094564495,-11.770815,-14.53391711
2dri,-6.93447,-6.94,-74.245,-6.34969159833,-8.275490824,-9.518886774
2h4k,-6.83741,-8.04,-97.289,-7.37337782523,-9.339285137,-7.584715296
1m1b,-4.68614,-7.78,-34.776,-7.72899141768,-7.488006722,-6.43802792
1bwa,-13.0746,-16.12,-280.692,-11.3881189824,-14.42339302,-10.49978802
1bwb,-14.87144,-17.68,-302.379,-10.7888694466,-15.26613917,-11.63265989
1xbo,-9.48787,-11.02,-146.083,-7.81171956211,-11.08003947,-8.344568377
2fzk,-7.01494,-7.24,-85.16,-7.77223940097,-8.897188799,-4.973583801
1gyy,-6.02393,-6.69,-69.104,-6.97057932858,-8.012996124,-5.028845843
1gyx,-5.28702,-8.02,-57.004,-6.17487644534,-7.861025507,-3.426246618
1n4h,-10.03993,-10.14,-128.52,-11.0810770504,-10.27873986,-9.049159416
1kzk,-12.5992,-12.47,-223.013,-12.3655318028,-13.26289014,-14.35431547
2fzg,-7.00403,-5.05,-112.416,-7.47052236721,-9.256392074,-4.669642569
8abp,-6.95264,-7.14,-62.977,-6.30914269081,-7.805763465,-11.05240845
